TotalReturn,MinReturn,Time,Entropy,LossAfter,StdReturn,Perplexity,MeanKL,MaxKL,Iteration,ValueLoss,AverageReturn,LossBefore,NofTrajectories,ItrTime,MaxReturn
196.79,6.41,114693.72650885582,1.18591,2.37296,8.05674785118,3.27367,0.789189,5.54558,10100,11.9655,24.59875,2.56425,2048,11.728679656982422,31.66
220.61,11.55,114705.49773192406,1.15486,-0.805674,11.3090118241,3.17358,0.99024,4.63656,10101,12.3387,27.57625,-0.384087,2048,11.764259099960327,41.03
166.42,2.7,114716.11108183861,1.14148,-3.09927,11.0378992,3.13139,0.820558,5.59571,10102,10.3256,20.8025,-2.78749,2048,10.606403827667236,36.42
164.7,12.78,114727.50865292549,1.1578,-1.33645,6.06097300357,3.18292,0.74671,4.25307,10103,7.47837,20.5875,-0.760179,2048,11.39040732383728,32.05
165.44,7.55,114738.38351130486,1.14741,-1.78876,10.5910126995,3.15002,0.695146,6.08287,10104,10.8779,20.68,-1.55809,2048,10.867565155029297,41.33
194.46,6.92,114750.01797270775,1.16165,1.15271,11.7920659237,3.19519,0.825212,4.24243,10105,13.7682,24.3075,1.2932,2048,11.62639307975769,40.82
186.01,11.71,114760.89618420601,1.13794,1.28366,8.09286636103,3.12035,0.927758,4.14756,10106,10.5737,23.25125,1.70154,2048,10.871019840240479,32.33
184.05,7.08,114771.71275377274,1.15777,-1.74248,16.8252852409,3.18282,0.914359,5.2083,10107,16.593,23.00625,-1.57869,2048,10.808438062667847,51.44
164.93,9.31,114783.67214083672,1.14533,-1.30551,8.19575795381,3.14349,0.919034,4.62189,10108,10.028,20.61625,-0.838443,2048,11.95237135887146,30.63
161.12,11.82,114794.95806288719,1.16182,1.33671,8.75564103878,3.19575,0.995754,5.17377,10109,10.088,20.14,1.79451,2048,11.278786897659302,37.1
198.4,12.94,114806.16632008553,1.15078,1.88329,7.84948405948,3.16066,0.942519,4.51324,10110,9.25849,24.8,2.30565,2048,11.201204776763916,37.07
128.46,2.47,114817.37485218048,1.1458,-4.7361,9.20644577185,3.14495,0.93614,6.21159,10111,8.82925,16.0575,-4.51173,2048,11.201302289962769,32.47
129.31,1.85,114829.03297281265,1.17374,-1.391,10.0785340421,3.23405,0.853307,4.608,10112,6.87808,16.16375,-1.0196,2048,11.651007890701294,32.92
163.85,6.83,114839.92422270775,1.1502,-0.919516,8.85816634172,3.15883,0.833347,5.72185,10113,7.1274,20.48125,-0.761616,2048,10.88295578956604,31.56
188.25,7.19,114851.16155028343,1.15719,2.63085,9.83271127093,3.18097,0.699162,4.44625,10114,11.3098,23.53125,2.87644,2048,11.230084896087646,32.62
166.73,11.39,114862.4940135479,1.17208,-0.139716,8.5439575688,3.22869,0.694028,4.45679,10115,8.02007,20.84125,0.147068,2048,11.32537055015564,36.5
195.39,11.86,114873.22010850906,1.1307,-0.0512239,10.323821891,3.09783,0.914878,6.17918,10116,14.0266,24.42375,0.127575,2048,10.718948125839233,36.8
235.51,7.08,114885.11975598335,1.15194,1.5926,16.2096471565,3.16434,0.78153,3.97737,10117,20.3096,29.43875,2.45237,2048,11.892594337463379,56.54
156.9,7.27,114897.38915729523,1.13362,-3.45126,10.6720484796,3.1069,0.793927,5.90925,10118,9.35299,19.6125,-2.9918,2048,12.261516332626343,41.6
165.82,7.06,114909.30879974365,1.15958,-0.49401,7.8928808904,3.1886,0.736641,5.74628,10119,8.40211,20.7275,-0.0542603,2048,11.912487983703613,31.69
146.97,7.55,114920.35697174072,1.15083,0.162222,7.67209951301,3.16081,0.931306,4.08066,10120,6.42436,18.37125,0.58513,2048,11.040249586105347,27.89
196.6,6.9,114931.05261349678,1.14817,1.83558,13.4838774097,3.15243,0.750958,4.87508,10121,15.8326,24.575,2.38864,2048,10.68860411643982,51.55
156.03,2.78,114942.34271264076,1.14644,-0.424083,13.8462295748,3.14698,0.940091,4.3984,10122,14.9648,19.50375,0.292369,2048,11.282313346862793,42.12
163.88,11.33,114954.23772263527,1.15697,-1.00263,12.2867489598,3.1803,1.00885,5.3732,10123,14.0832,20.485,-0.776901,2048,11.887577772140503,47.4
193.98,2.1,114965.37236952782,1.14987,-2.20536,19.5169450414,3.15778,0.880122,4.90773,10124,14.6878,24.2475,-1.84165,2048,11.127602815628052,55.98
230.8,1.11,114977.41461014748,1.16446,0.426215,12.7627828078,3.2042,0.816079,4.89151,10125,18.7887,28.85,0.934654,2048,12.035074234008789,46.33
198.45,6.9,114990.55606031418,1.17019,1.05304,14.0600337282,3.2226,0.825335,4.66143,10126,16.7456,24.80625,1.51159,2048,13.134573459625244,47.56
188.3,6.95,115001.16309642792,1.2288,-3.20301,8.1623399678,3.41712,0.924018,3.93819,10127,11.69,23.5375,-2.64215,2048,10.598971605300903,32.06
176.13,2.84,115012.41040086746,1.15671,-2.36811,16.4746630751,3.17946,0.938018,4.97182,10128,9.47446,22.01625,-1.64592,2048,11.239979982376099,51.25
175.81,2.31,115023.362439394,1.18939,0.81793,13.38051189,3.28507,0.871082,5.83911,10129,17.0602,21.97625,1.15312,2048,10.943995475769043,46.76
135.65,2.69,115035.22977638245,1.19555,-3.74106,10.5894085499,3.30537,0.835999,5.16444,10130,10.6736,16.95625,-3.47469,2048,11.860256433486938,32.09
168.37,7.44,115046.82865905762,1.17065,0.395945,9.21905762199,3.2241,0.928278,5.82802,10131,9.05593,21.04625,0.72565,2048,11.59190559387207,36.77
98.23,2.08,115057.71973752975,1.20301,-5.65674,6.18585571587,3.33013,1.02686,4.77355,10132,7.96233,12.27875,-5.34909,2048,10.88386082649231,22.59
187.73,12.54,115068.86291408539,1.1833,-1.32292,7.88453222693,3.26512,1.02561,5.51863,10133,6.87565,23.46625,-1.04462,2048,11.135966062545776,35.99
141.95,6.4,115081.41037511826,1.17861,-2.89846,7.85807059255,3.24984,1.20994,5.26185,10134,6.51345,17.74375,-2.57434,2048,12.539857149124146,27.91
117.95,2.62,115092.1608285904,1.19066,0.74873,8.03107392803,3.28924,0.864341,5.67089,10135,6.95832,14.74375,0.87507,2048,10.743361234664917,31.22
178.11,1.1,115103.0731716156,1.22012,0.520051,16.6391721079,3.38759,0.804735,5.97131,10136,15.9047,22.26375,0.856076,2048,10.90523648262024,51.87
216.63,6.99,115114.13312411308,1.21719,4.52716,18.0645733672,3.37768,0.929344,6.10278,10137,29.9387,27.07875,5.2953,2048,11.052747964859009,57.17
170.09,1.93,115125.92600345612,1.1867,-2.39111,18.8644728508,3.27624,0.863554,7.03248,10138,9.80291,21.26125,-2.1473,2048,11.784940242767334,46.78
173.89,1.45,115137.27612185478,1.16634,1.61703,14.6908014906,3.21022,1.01483,5.17303,10139,18.4993,21.73625,2.13726,2048,11.342936515808105,46.33
173.05,2.29,115148.41779470444,1.17954,-1.92148,14.6519678179,3.25286,0.87347,6.01503,10140,11.9177,21.63125,-1.60283,2048,11.133172273635864,50.8
172.97,7.57,115159.5064008236,1.18329,0.179827,12.0678679118,3.26509,0.861827,5.12289,10141,10.3979,21.62125,0.636256,2048,11.081065654754639,45.96
182.2,7.59,115170.84803366661,1.21388,-0.00244755,11.9524160737,3.36652,0.883819,5.2665,10142,15.6253,22.775,0.174964,2048,11.334494352340698,46.26
169.5,7.69,115182.52844953537,1.20702,-0.904364,10.8634568048,3.34351,1.07179,5.48496,10143,8.60027,21.1875,-0.724613,2048,11.67242693901062,36.78
183.65,6.64,115194.73804664612,1.21362,-0.8305,14.7480294764,3.36564,0.816206,6.31386,10144,11.9262,22.95625,-0.658089,2048,12.202470302581787,41.46
208.6,2.29,115206.25613951683,1.1845,2.3779,16.4757898141,3.26905,0.868876,7.01766,10145,14.9981,26.075,2.51286,2048,11.510690450668335,51.12
202.21,7.26,115217.34257936478,1.22861,1.11209,10.2272906206,3.41649,0.836181,6.32759,10146,10.8632,25.27625,1.26724,2048,11.078792572021484,41.59
223.4,5.7,115229.64345550537,1.20355,3.89271,12.3423994831,3.33194,0.746732,7.49067,10147,19.1401,27.925,4.28038,2048,12.29358196258545,46.8
225.72,7.48,115240.73579740524,1.17213,-0.967752,15.6203657127,3.22887,0.947764,4.30708,10148,11.0641,28.215,-0.446637,2048,11.084887266159058,51.42
173.78,6.37,115251.98829770088,1.23764,-4.21713,16.1149749845,3.44747,0.767045,6.12256,10149,10.4668,21.7225,-4.13525,2048,11.243803024291992,51.88
241.95,7.0,115263.26743459702,1.18882,-0.377294,13.7788596566,3.2832,0.890623,5.27607,10150,32.8996,30.24375,0.561157,2048,11.271286725997925,50.91
186.66,2.39,115274.55562925339,1.18409,0.140758,11.6734107591,3.26771,0.818836,6.05546,10151,12.139,23.3325,1.04998,2048,11.281116724014282,41.37
211.1,1.03,115286.09302592278,1.22057,-1.69878,16.5903479093,3.38912,0.878353,6.06902,10152,15.7567,26.3875,-1.52859,2048,11.530233383178711,56.97
215.28,6.78,115297.64877152443,1.20298,-0.652152,12.7252524533,3.33002,0.853324,5.59376,10153,19.163,26.91,-0.17616,2048,11.548524379730225,46.9
230.15,16.74,115308.31463837624,1.16101,-0.246912,8.93370085337,3.19317,0.863895,6.37621,10154,13.1124,28.76875,-0.109188,2048,10.65850281715393,41.76
194.99,1.46,115320.3627986908,1.15596,-0.941805,12.2683413075,3.17708,0.802849,6.69178,10155,20.5964,24.37375,-0.466721,2048,12.041015386581421,41.67
230.24,17.04,115331.92331027985,1.17058,0.61704,13.2883021865,3.22387,0.901132,5.9109,10156,14.521,28.78,0.84498,2048,11.553406476974487,51.56
180.17,11.69,115342.8631503582,1.17047,-3.59506,7.89907025779,3.22351,0.969677,5.61151,10157,15.8461,22.52125,-3.25011,2048,10.932515382766724,32.23
154.9,2.84,115353.9152803421,1.19213,-3.12951,14.985761367,3.2941,0.961217,5.00959,10158,12.1091,19.3625,-2.77342,2048,11.044856548309326,51.01
204.55,12.22,115364.7913453579,1.19304,1.33074,10.6193766737,3.29707,0.97627,5.56974,10159,21.4966,25.56875,1.61822,2048,10.86882996559143,46.47
205.58,6.93,115376.09435677528,1.2155,0.477134,10.1532257805,3.37199,0.938893,5.05401,10160,10.5127,25.6975,0.902561,2048,11.29517650604248,46.04
186.35,6.89,115387.2670814991,1.20351,-2.20447,13.3397066474,3.3318,0.891392,6.58484,10161,10.7929,23.29375,-1.84462,2048,11.16528844833374,45.91
176.9,7.3,115398.45721793175,1.20273,-1.83446,11.4480202983,3.32918,0.950096,4.53934,10162,11.1339,22.1125,-0.94845,2048,11.182873725891113,41.2
157.49,8.37,115409.57884812355,1.23183,-0.804517,9.72081007105,3.4275,0.935197,6.34501,10163,12.3286,19.68625,-0.469614,2048,11.114156007766724,37.11
198.97,6.99,115420.42819166183,1.20505,-0.767833,11.9947878655,3.33693,0.930914,5.83685,10164,17.6208,24.87125,-0.662901,2048,10.8414888381958,47.49
171.7,2.71,115431.85685038567,1.21288,-1.05511,13.0154088968,3.36315,0.787896,7.03517,10165,8.78015,21.4625,-0.918862,2048,11.420495510101318,41.26
156.68,11.68,115442.69546341896,1.23608,-0.610422,6.8431114999,3.44208,0.829511,5.33242,10166,5.44448,19.585,-0.506297,2048,10.831575155258179,30.69
205.05,11.8,115454.3401503563,1.21827,5.7706,12.0180868252,3.38133,0.915366,5.35508,10167,15.7596,25.63125,6.29406,2048,11.637490034103394,46.26
138.04,1.48,115465.93065953255,1.23329,-1.15298,11.2446631786,3.43249,0.895344,6.61485,10168,10.8823,17.255,-0.481975,2048,11.583328485488892,33.41
164.73,6.6,115476.90585780144,1.20224,-0.0773148,11.9143720329,3.32755,1.05916,4.84728,10169,11.2298,20.59125,0.140212,2048,10.967849731445312,41.5
143.82,8.22,115488.51278305054,1.23555,-1.44712,5.73841822718,3.44026,0.760615,6.2471,10170,9.05946,17.9775,-1.33152,2048,11.598623275756836,26.5
162.23,7.63,115500.18955612183,1.21893,-0.426739,11.7595040685,3.38355,0.843854,6.57082,10171,8.88358,20.27875,-0.168934,2048,11.66946291923523,41.58
171.63,6.98,115511.79966688156,1.18501,0.387362,8.93913717523,3.27073,0.924725,4.91807,10172,12.9592,21.45375,0.522005,2048,11.603112697601318,31.01
225.4,2.19,115522.88003826141,1.15809,2.44014,16.0946272091,3.18383,0.767486,6.2804,10173,17.58,28.175,2.74476,2048,11.072273969650269,55.88
255.1,6.92,115533.45045208931,1.16888,2.25698,18.6571633361,3.21839,0.85094,5.0144,10174,23.2156,31.8875,2.64971,2048,10.563172101974487,65.98
240.36,12.31,115544.31919026375,1.15936,1.72524,10.2437737187,3.18789,0.867211,4.81914,10175,18.8627,30.045,2.13391,2048,10.861521482467651,41.7
209.72,6.27,115555.97986841202,1.1357,-4.37965,17.2629900365,3.11335,0.746551,6.89433,10176,26.0755,26.215,-4.02362,2048,11.653653621673584,56.74
183.16,7.01,115567.46534228325,1.1502,-0.634687,8.75274956799,3.15881,0.779634,7.1077,10177,10.0768,22.895,-0.419255,2048,11.478008270263672,36.08
197.87,1.71,115578.1880569458,1.13408,-1.71335,14.4211926843,3.10831,0.692095,5.52552,10178,12.9972,24.73375,-0.849788,2048,10.71566367149353,50.88
234.41,2.52,115588.90523529053,1.1498,2.51158,16.6632233058,3.15756,0.691723,6.39327,10179,21.734,29.30125,3.36851,2048,10.709938287734985,57.35
192.26,2.34,115599.48792552948,1.20959,-1.8975,11.5460574981,3.3521,0.825292,4.81631,10180,10.2424,24.0325,-1.72882,2048,10.57563853263855,37.04
205.28,12.26,115611.24599456787,1.1711,-0.221145,10.398074341,3.22555,0.634082,7.44947,10181,16.8183,25.66,-0.0615783,2048,11.751055002212524,41.64
265.73,12.46,115622.83607649803,1.14852,2.82838,16.1618199296,3.15352,0.676209,7.21207,10182,22.2832,33.21625,3.09816,2048,11.583112716674805,55.89
283.82,16.37,115634.18156147003,1.13418,4.02622,17.9047736302,3.10861,0.885669,5.38887,10183,31.0628,35.4775,4.97395,2048,11.33815860748291,65.9
213.92,10.96,115645.07080411911,1.13831,-2.94231,12.636464102,3.1215,0.696946,4.22849,10184,21.1553,26.74,-1.84613,2048,10.882035732269287,41.09
238.84,1.83,115656.35815787315,1.12848,-1.08351,19.3856009708,3.09096,0.595076,4.55538,10185,24.6972,29.855,-0.0394472,2048,11.279997110366821,66.56
291.83,7.42,115667.05593585968,1.16036,2.09357,13.2389571318,3.19107,0.747795,6.05095,10186,28.3036,36.47875,2.58967,2048,10.690700769424438,51.08
247.43,1.8,115678.12818002701,1.17578,-2.41032,17.7954386273,3.24067,0.641737,4.98925,10187,22.2547,30.92875,-1.7781,2048,11.064528703689575,62.18
199.58,10.75,115688.83972144127,1.14532,-2.77597,9.07080860508,3.14344,0.645572,5.08197,10188,13.0159,24.9475,-2.09376,2048,10.704220294952393,36.32
228.76,16.87,115699.91836118698,1.15105,1.27469,6.98158112465,3.16151,0.682966,6.22411,10189,14.4316,28.595,1.5566,2048,11.07158374786377,40.93
201.39,2.71,115710.92836594582,1.14297,-1.48546,17.6163339954,3.13608,0.532376,4.45535,10190,17.6898,25.17375,-1.03934,2048,11.002728462219238,51.91
252.71,10.76,115722.02129626274,1.14343,1.33488,15.9100066291,3.1375,0.707483,6.24268,10191,19.7633,31.58875,1.43133,2048,11.0857834815979,50.63
222.3,6.79,115732.87814092636,1.16124,0.0218298,8.94464050423,3.1939,0.548742,3.43312,10192,15.6301,27.7875,0.36457,2048,10.84984040260315,40.42
240.65,5.61,115744.09611701965,1.14522,-3.23578,23.6260092046,3.14312,0.488062,4.12712,10193,29.7996,30.08125,-2.74017,2048,11.210897445678711,70.95
291.87,16.33,115755.20875906944,1.13611,3.78346,10.5391246523,3.11464,0.609512,4.0105,10194,19.8705,36.48375,4.26348,2048,11.105431079864502,55.78
295.46,15.62,115766.40626716614,1.13841,1.45225,11.7226818071,3.12181,0.318222,2.79693,10195,20.3462,36.9325,1.81906,2048,11.189490795135498,50.73
307.08,10.33,115778.33034014702,1.13221,1.29319,22.8177956867,3.1025,0.541515,3.72878,10196,45.4964,38.385,1.62583,2048,11.91689157485962,76.38
245.66,15.45,115790.49795603752,1.11858,-2.2965,11.3444565207,3.06051,0.641103,3.91467,10197,14.0176,30.7075,-2.10185,2048,12.160071611404419,46.17
237.42,20.62,115802.10023236275,1.13907,-0.555386,5.57308655504,3.12387,0.551591,3.55433,10198,16.1213,29.6775,-0.39934,2048,11.59500765800476,36.2
241.19,11.44,115812.68572998047,1.14397,1.97615,11.5768674924,3.13921,0.578757,3.14669,10199,16.9222,30.14875,2.29702,2048,10.578465223312378,46.98
214.01,5.46,115824.26860332489,1.10556,-4.28112,11.1475237581,3.02091,0.557797,4.68903,10200,12.291,26.75125,-3.63031,2048,11.575240850448608,40.6
277.9,16.09,115835.18976902962,1.12934,2.3599,10.6750500584,3.09361,0.470945,3.72733,10201,18.4927,34.7375,2.60816,2048,10.913283824920654,50.65
293.35,16.88,115846.03151583672,1.1502,0.711419,15.8322798718,3.15882,0.626498,3.45239,10202,21.846,36.66875,1.31825,2048,10.831176280975342,56.2
227.05,12.0,115857.08442950249,1.16672,-1.27101,12.8622212676,3.21145,0.700334,5.41279,10203,9.97593,28.38125,-1.1792,2048,11.045742750167847,45.87
258.18,7.37,115867.93361067772,1.13734,0.554498,10.662444314,3.11845,0.642748,7.27041,10204,12.1535,32.2725,0.638872,2048,10.841827869415283,40.93
386.65,30.66,115878.86318826675,1.10574,2.14354,11.7390698498,3.02147,0.2978,3.49461,10205,51.1412,48.33125,2.32264,2048,10.922324180603027,60.9
292.97,20.97,115889.66469049454,1.12318,-0.584663,10.9759002336,3.07462,0.699522,5.25593,10206,29.2769,36.62125,-0.275288,2048,10.794420003890991,51.93
306.34,15.59,115900.78287053108,1.14508,1.44823,14.2861119186,3.14269,0.449342,5.8642,10207,35.4175,38.2925,2.08908,2048,11.1110360622406,60.84
228.56,16.05,115912.38352775574,1.15516,-1.87977,7.35788182835,3.17455,0.618573,6.23806,10208,15.2773,28.57,-1.74351,2048,11.592445373535156,40.71
275.43,10.97,115922.9588086605,1.13844,-0.797382,13.1151795999,3.12191,0.599296,5.85263,10209,22.2779,34.42875,-0.558184,2048,10.568433046340942,55.59
154.28,3.06,115933.85228896141,1.15614,-3.96746,10.0477509921,3.17765,0.670732,6.11207,10210,8.07067,19.285,-3.63769,2048,10.886460304260254,40.71
234.26,16.15,115944.46747350693,1.14813,0.506188,10.2920646009,3.15228,0.589728,5.81601,10211,18.5853,29.2825,0.686332,2048,10.608014822006226,41.28
275.91,11.78,115955.97325158119,1.16336,3.66647,14.8598422245,3.20068,0.64182,5.20929,10212,23.3315,34.48875,4.74033,2048,11.497798681259155,51.29
194.11,1.72,115967.25641083717,1.16729,-4.81549,11.5453420667,3.21326,0.773399,5.79088,10213,16.1022,24.26375,-4.29206,2048,11.27677845954895,40.66
185.38,2.35,115977.98426699638,1.19136,-3.85151,11.8928431735,3.29155,0.685181,4.57971,10214,18.3893,23.1725,-3.19981,2048,10.71994400024414,40.49
262.24,16.95,115989.41520881653,1.18233,1.92328,11.7967569696,3.26196,0.621651,7.03199,10215,20.5868,32.78,2.04225,2048,11.423751831054688,51.43
234.88,12.27,116001.30502581596,1.19681,3.26976,9.73389439022,3.30956,0.714711,6.62798,10216,16.3342,29.36,3.50607,2048,11.882682085037231,45.96
258.59,11.78,116012.93811774254,1.19972,-0.561751,12.629373438,3.3192,0.731109,5.33934,10217,17.8096,32.32375,-0.287322,2048,11.625935077667236,56.15
225.46,16.25,116024.40297555923,1.19478,-4.08622,9.56497092259,3.30282,0.76798,4.67781,10218,14.8537,28.1825,-3.75054,2048,11.457232475280762,41.05
190.03,1.56,116035.99394845963,1.20074,-5.47293,12.8449775569,3.32257,0.711529,5.40674,10219,19.7864,23.75375,-5.20667,2048,11.583844661712646,46.37
269.67,0.88,116047.11148905754,1.17881,2.5417,16.0212370289,3.25049,0.650534,5.49688,10220,28.7703,33.70875,2.85377,2048,11.110568284988403,46.62
298.75,16.18,116058.13299798965,1.17185,4.08432,12.5890904531,3.22796,0.694131,5.77883,10221,27.0276,37.34375,4.47658,2048,11.014501810073853,51.22
231.36,1.78,116069.19842767715,1.1871,-3.48246,17.3068158539,3.27758,0.677878,6.57274,10222,22.8622,28.92,-3.08957,2048,11.05832290649414,56.13
228.38,6.52,116079.91881251335,1.18842,-2.86242,13.2536398303,3.28188,0.701017,6.0754,10223,20.6885,28.5475,-2.49251,2048,10.713292598724365,46.12
230.77,6.5,116091.16016674042,1.17308,-1.69901,18.5157270567,3.23195,0.630698,7.09677,10224,19.392,28.84625,-1.40249,2048,11.234336376190186,61.05
235.57,1.99,116101.94056653976,1.2091,-2.00747,16.7962941876,3.35048,0.725381,5.41763,10225,19.7906,29.44625,-0.961732,2048,10.773301839828491,56.08
228.78,1.99,116112.46556091309,1.17118,0.579812,13.1805346534,3.22579,0.68174,5.80585,10226,17.4943,28.5975,0.720927,2048,10.517919301986694,46.73
248.5,11.4,116123.03593182564,1.16674,0.459265,10.5408986216,3.21149,0.628175,5.83531,10227,14.5744,31.0625,1.19283,2048,10.563298463821411,42.35
195.17,11.29,116133.78354811668,1.17394,-5.48319,8.9317592577,3.23472,0.806512,4.10086,10228,15.4906,24.39625,-5.05067,2048,10.740559101104736,36.81
242.58,1.17,116145.51304149628,1.19564,-1.94021,22.6538582531,3.30569,0.818217,6.81465,10229,28.2322,30.3225,-1.47444,2048,11.72229814529419,66.69
180.46,6.86,116156.33063697815,1.19125,-2.51726,15.5199748308,3.29119,0.832389,5.42002,10230,21.3418,22.5575,-2.19309,2048,10.810990333557129,46.23
247.77,16.09,116167.73051428795,1.18225,2.84927,10.9379642044,3.2617,0.881709,4.49433,10231,11.8769,30.97125,3.31454,2048,11.392403602600098,46.56
215.11,11.38,116178.33984446526,1.17404,-2.27632,10.2620666017,3.23504,0.785148,4.37657,10232,17.6552,26.88875,-1.86819,2048,10.602156162261963,45.82
229.3,10.7,116190.11281871796,1.16583,1.69528,11.3587232447,3.20859,0.654804,4.44755,10233,22.1945,28.6625,2.50149,2048,11.765848636627197,45.75
221.41,11.54,116201.2604701519,1.16668,0.223572,12.3756383042,3.21131,0.629242,5.65414,10234,13.191,27.67625,0.697884,2048,11.140624284744263,45.95
178.05,6.07,116212.92111158371,1.19624,-5.33889,10.8973390531,3.30766,0.843409,4.90738,10235,14.9481,22.25625,-4.773,2048,11.653289794921875,36.91
250.09,6.62,116224.46350765228,1.17532,0.748252,15.4399129187,3.23918,0.757645,6.18292,10236,20.408,31.26125,1.12631,2048,11.535245656967163,46.78
189.68,3.29,116236.3084461689,1.19062,-2.76675,12.7004842427,3.28913,0.776594,5.78216,10237,16.5348,23.71,-2.41685,2048,11.83871865272522,46.16
223.78,11.93,116247.7239727974,1.17469,-0.75651,9.96764609875,3.23715,0.68949,5.85377,10238,16.2661,27.9725,-0.561769,2048,11.408482789993286,41.47
192.82,2.03,116258.65945196152,1.19493,-1.40615,17.1746104395,3.30331,0.809721,5.32007,10239,18.0976,24.1025,-1.15873,2048,10.928491592407227,55.94
203.98,2.69,116269.68237781525,1.18651,1.55383,16.7280047749,3.27564,0.938157,6.19464,10240,19.1121,25.4975,2.58607,2048,11.01580548286438,56.49
199.81,6.59,116280.46611142159,1.18885,-1.4083,14.7718278638,3.2833,0.917911,5.01135,10241,12.2108,24.97625,-0.750063,2048,10.77669072151184,51.51
255.5,16.38,116291.25007510185,1.18093,2.37471,12.3358296742,3.25741,0.890758,4.58864,10242,17.1371,31.9375,2.72902,2048,10.776906967163086,51.12
231.79,1.86,116301.97971248627,1.2057,0.110604,14.547175789,3.33909,0.893357,5.3336,10243,21.7545,28.97375,0.98028,2048,10.721742153167725,51.38
165.05,16.21,116313.93283700943,1.19409,-1.9387,4.7391176328,3.30054,0.860378,5.76389,10244,6.44319,20.63125,-1.74104,2048,11.946107625961304,31.11
214.5,12.12,116324.54352641106,1.19063,-0.126474,12.7545293426,3.28917,0.967115,4.69951,10245,18.5361,26.8125,0.678096,2048,10.60274600982666,56.75
212.19,11.9,116335.18861293793,1.17631,-0.961038,9.19148374516,3.24239,0.871803,5.05988,10246,14.1164,26.52375,-0.416355,2048,10.637089967727661,37.11
177.77,10.46,116346.36034846306,1.1833,0.178555,7.27657790019,3.26512,0.908952,4.37605,10247,13.0134,22.22125,0.787596,2048,11.165332317352295,33.52
235.32,1.67,116357.10274839401,1.17084,1.39703,22.4108333178,3.22471,0.721002,3.85737,10248,34.8715,29.415,2.08586,2048,10.735338687896729,66.38
184.04,11.36,116368.49910736084,1.18269,-0.815849,7.74824657584,3.26312,0.732266,5.24054,10249,10.7663,23.005,-0.561265,2048,11.389334440231323,36.07
223.96,2.32,116381.17228960991,1.19348,0.636476,13.7758493386,3.29852,0.758595,5.79859,10250,21.079,27.995,1.18717,2048,12.664738416671753,51.51
170.9,7.09,116391.89666891098,1.1758,-3.14901,10.6224758766,3.24075,0.678899,4.43756,10251,10.761,21.3625,-2.6896,2048,10.717082262039185,41.05
228.74,6.95,116403.34357690811,1.17648,1.6503,14.1870625483,3.24293,0.801087,5.58918,10252,18.4696,28.5925,1.91654,2048,11.439872026443481,51.36
221.32,17.13,116414.48576402664,1.17894,-0.0815211,7.22390130054,3.25093,0.854868,6.0631,10253,10.9197,27.665,0.0134207,2048,11.134984493255615,41.18
193.55,1.89,116426.14864850044,1.1947,-1.90175,12.0449470085,3.30256,0.812517,6.99885,10254,14.6015,24.19375,-1.60858,2048,11.655723333358765,41.25
192.81,7.06,116437.13000226021,1.20515,-0.418771,11.623177747,3.33724,1.04003,5.38263,10255,13.8228,24.10125,0.414633,2048,10.974371194839478,46.21
195.94,1.74,116449.13761878014,1.19923,-0.859154,11.766424425,3.31756,0.896887,4.93083,10256,20.9807,24.4925,-0.595429,2048,12.000449419021606,36.33
195.6,6.82,116460.02533268929,1.18834,0.0550099,13.4795224322,3.28164,0.927738,5.58183,10257,10.7426,24.45,0.460761,2048,10.880723714828491,52.16
220.58,11.98,116470.74729347229,1.1713,1.48976,10.5769368794,3.22619,1.09121,4.64458,10258,10.4157,27.5725,1.97136,2048,10.714779376983643,45.71
227.54,17.6,116481.59566903114,1.17293,-1.31315,9.5608835235,3.23145,0.802679,6.79471,10259,14.5355,28.4425,-0.993776,2048,10.840554475784302,46.28
238.12,7.06,116492.4999537468,1.18378,2.11852,10.8893365271,3.26671,0.855929,4.43246,10260,16.5324,29.765,2.44841,2048,10.896810531616211,42.46
224.87,15.82,116504.0776154995,1.17505,-1.88529,8.44879789896,3.2383,0.790381,5.11252,10261,21.2953,28.10875,-1.32441,2048,11.570523977279663,41.51
210.52,16.02,116515.19348192215,1.16724,-0.441542,7.99801069017,3.21312,0.751961,4.87349,10262,12.9166,26.315,-0.0799776,2048,11.10860276222229,40.78
238.01,15.69,116525.7894718647,1.17795,0.246723,11.6547795319,3.24771,0.93536,5.88076,10263,16.9354,29.75125,0.69465,2048,10.588780164718628,50.74
188.09,11.49,116537.00862240791,1.19202,-3.08361,8.88293931858,3.29371,0.858457,4.37127,10264,15.8592,23.51125,-2.42506,2048,11.210813522338867,37.09
228.95,16.1,116547.6955435276,1.19136,2.92699,7.33755824083,3.29156,0.71349,5.82742,10265,13.6521,28.61875,3.1512,2048,10.679869890213013,37.79
194.19,2.25,116558.38556337357,1.18527,-5.17976,14.2010113526,3.27157,0.708683,6.61424,10266,19.3473,24.27375,-5.04665,2048,10.68307614326477,42.12
256.06,11.74,116569.92394137383,1.18106,0.658003,12.3995319972,3.25782,0.83242,4.17953,10267,19.2028,32.0075,0.906001,2048,11.531270742416382,51.35
199.11,5.46,116580.63113594055,1.1701,-1.70521,13.9421756171,3.22232,0.725417,5.31191,10268,21.3454,24.88875,-1.40144,2048,10.700224161148071,52.36
215.22,12.21,116592.5854780674,1.1953,-0.989538,11.6072873123,3.30453,0.841588,4.66294,10269,11.9029,26.9025,-0.778154,2048,11.947372913360596,47.38
