ItrTime,Iteration,TotalReturn,MinReturn,Loss,MaxReturn,Time,AverageReturn,NofTrajectories,StdReturn
32.7764835357666,3769,17.31,0.5,7.58571e-05,6.0,121845.89689922333,1.731,200,2.11386115911
32.673197746276855,3770,57.16,0.44,0.000122728,11.0,121878.5748553276,5.716,200,3.84092749216
32.69473314285278,3771,9.23,0.27,7.60294e-05,1.28,121911.27445173264,0.923,200,0.295501269033
32.58176875114441,3772,46.54,0.54,0.000107634,10.71,121943.86131954193,4.654,200,3.72419440953
32.6568808555603,3773,18.34,0.49,0.15687,6.36,121976.52301859856,1.834,200,2.11935933716
32.69412016868591,3774,26.68,0.35,0.156566,5.84,122009.2224187851,2.668,200,2.44820260599
32.65350842475891,3775,46.67,0.39,9.98674e-05,15.43,122041.88074588776,4.667,200,4.76426919894
32.61452555656433,3776,35.13,0.23,0.156192,10.92,122074.50014996529,3.513,200,4.13734951388
32.593809604644775,3777,82.09,5.33,8.94871e-05,15.75,122107.09891295433,8.209,200,3.31171088714
32.62279224395752,3778,35.98,0.1,0.156637,11.03,122139.72667574883,3.598,200,3.4081836805
32.73112440109253,3779,47.19,0.32,0.15758,10.86,122172.46276903152,4.719,200,3.84565586084
32.611172914505005,3780,34.96,0.24,9.93468e-05,6.19,122205.0826060772,3.496,200,2.58440012382
32.727877140045166,3781,7.62,0.46,0.156824,1.06,122237.81535220146,0.762,200,0.220263478589
32.65959429740906,3782,26.81,0.44,6.97493e-05,10.67,122270.48000240326,2.681,200,3.97715337899
32.73047637939453,3783,26.09,0.37,5.38009e-05,5.91,122303.21530222893,2.609,200,2.49743248157
32.697500228881836,3784,57.31,0.57,0.000104209,20.89,122335.91763877869,5.731,200,5.94038121672
32.681092500686646,3785,47.67,0.23,0.314471,11.24,122368.60405254364,4.767,200,3.80455529596
32.645456314086914,3786,56.54,0.33,9.3338e-05,10.73,122401.25448036194,5.654,200,3.20925287255
32.65047335624695,3787,46.16,0.42,6.12952e-05,10.72,122433.90992879868,4.616,200,3.70998706197
32.62078905105591,3788,28.01,0.22,0.156709,6.24,122466.53591632843,2.801,200,2.54612038207
32.57663345336914,3789,47.63,0.25,0.000131145,16.0,122499.1175441742,4.763,200,5.02519860304
32.58967590332031,3790,47.58,0.45,7.88973e-05,16.25,122531.71205496788,4.758,200,5.13327536764
32.70431423187256,3791,16.3,0.12,0.156997,5.82,122564.42118859291,1.63,200,2.01405064484
32.575292110443115,3792,46.46,0.15,0.313948,10.88,122597.00125050545,4.646,200,4.46095998637
32.694512128829956,3793,36.06,0.22,5.45227e-05,15.36,122629.70087885857,3.606,200,4.98092401066
32.72732853889465,3794,25.75,0.29,9.15525e-05,5.79,122662.43314409256,2.575,200,2.51905637095
32.657702922821045,3795,16.95,0.41,0.15644,5.51,122695.09565711021,1.695,200,1.89203726179
32.63878345489502,3796,26.23,0.42,0.313096,10.55,122727.73965525627,2.623,200,3.25067393013
32.670026540756226,3797,85.39,0.38,4.9502e-05,20.75,122760.41448998451,8.539,200,6.04396302106
32.658936977386475,3798,46.54,0.26,0.156571,11.13,122793.07884550095,4.654,200,3.88833691956
32.625675201416016,3799,36.39,0.38,9.32839e-05,11.13,122825.70929074287,3.639,200,4.1386747879
32.82651734352112,3800,26.91,0.43,0.15715,10.77,122858.54052329063,2.691,200,3.325734355
32.69796109199524,3801,37.17,0.27,0.313243,10.4,122891.24345326424,3.717,200,3.27345093136
32.71855854988098,3802,66.16,0.27,0.627553,15.74,122923.96691918373,6.616,200,5.53508120988
32.69004702568054,3803,27.27,0.47,6.74897e-05,10.89,122956.6619360447,2.727,200,4.08332719727
32.66639256477356,3804,36.79,0.36,0.000116894,10.64,122989.33317923546,3.679,200,3.97483949361
32.577780961990356,3805,37.18,0.44,6.94898e-05,10.91,123021.91578483582,3.718,200,3.4027453622
32.67686057090759,3806,76.4,0.51,4.24075e-05,25.41,123054.5976626873,7.64,200,8.0206583271
32.58733296394348,3807,65.83,0.46,0.000136324,15.79,123087.18992185593,6.583,200,4.96059280732
32.69475555419922,3808,66.37,0.55,0.0001202,15.5,123119.88944339752,6.637,200,4.84868033593
32.691885232925415,3809,57.27,0.27,0.000124067,10.73,123152.58688306808,5.727,200,3.2194659495
33.32706046104431,3810,27.02,0.38,0.000100136,6.31,123185.91872096062,2.702,200,2.51536796513
32.74234986305237,3811,26.09,0.55,0.000214015,5.93,123218.66605067253,2.609,200,2.41671036742
32.62127876281738,3812,47.64,0.47,0.156705,11.31,123251.2925248146,4.764,200,3.18425878345
32.68858098983765,3813,26.89,0.48,0.000103486,5.8,123283.9860458374,2.689,200,2.43139651229
32.552796602249146,3814,57.31,0.41,0.000131268,11.14,123316.54361844063,5.731,200,3.34269786251
32.721954345703125,3815,16.38,0.31,0.000162586,5.93,123349.2705347538,1.638,200,2.10149375445
32.63833570480347,3816,67.33,0.25,0.157261,11.67,123381.9142563343,6.733,200,4.49801522896
32.68727135658264,3817,56.72,0.66,0.000131081,15.73,123414.6067852974,5.672,200,4.89708443872
32.58490610122681,3818,36.08,0.34,6.2956e-05,10.99,123447.19674825668,3.608,200,3.3681442962
32.601930379867554,3819,77.31,0.58,9.55768e-05,16.07,123479.80361104012,7.731,200,4.72402042756
32.59235382080078,3820,38.12,0.55,0.15809,10.87,123512.40090489388,3.812,200,4.04012821579
32.73745107650757,3821,26.32,0.49,0.314313,5.54,123545.14326572418,2.632,200,2.31189446126
32.55336880683899,3822,47.29,0.57,0.156888,11.07,123577.70181488991,4.729,200,3.09165796944
32.659313678741455,3823,17.54,0.5,7.8715e-05,5.85,123610.36643576622,1.754,200,2.02640173707
32.67981791496277,3824,35.3,0.31,0.000126602,5.77,123643.05122566223,3.53,200,2.3992457148
32.621010065078735,3825,57.37,0.23,0.156482,15.44,123675.67740035057,5.737,200,5.37830837718
32.73206448554993,3826,36.12,0.65,8.74572e-05,5.76,123708.41447806358,3.612,200,2.35497685764
32.57478189468384,3827,37.93,0.59,0.312875,10.72,123740.99413919449,3.793,200,4.40405506323
32.68062686920166,3828,36.85,0.28,4.82409e-05,6.03,123773.67972517014,3.685,200,2.48298711233
32.56703233718872,3829,67.26,0.38,0.157313,10.81,123806.25157737732,6.726,200,3.73948445645
32.72342109680176,3830,17.33,0.33,0.471499,5.93,123838.97974419594,1.733,200,2.06850211506
32.53108525276184,3831,75.64,0.28,0.156705,20.38,123871.51598405838,7.564,200,5.59252751446
32.60771131515503,3832,26.7,0.46,0.000116958,10.71,123904.1289601326,2.67,200,3.33114094568
32.59042310714722,3833,47.53,0.43,0.235999,15.79,123936.72432208061,4.753,200,5.75649902284
32.75746536254883,3834,36.48,0.19,0.15662,15.74,123969.48662185669,3.648,200,5.1835698124
32.61602020263672,3835,85.67,0.69,9.71181e-05,20.48,124002.10748934746,8.567,200,5.50748408985
32.651644706726074,3836,36.83,0.27,0.314426,10.71,124034.76392102242,3.683,200,4.09501904757
32.632004261016846,3837,36.6,0.38,0.156649,10.66,124067.40074372292,3.66,200,3.33087375924
32.68054437637329,3838,45.91,0.32,5.02101e-05,10.85,124100.08626294136,4.591,200,3.83929537806
32.71690225601196,3839,45.56,0.29,9.97053e-05,15.42,124132.8081176281,4.556,200,4.29685745633
32.69432806968689,3840,17.06,0.33,0.471812,5.71,124165.50760221481,1.706,200,2.01544139086
32.68958377838135,3841,26.29,0.42,0.000147883,5.71,124198.20213341713,2.629,200,2.34105296822
32.634586334228516,3842,45.67,0.57,0.000126734,15.39,124230.841547966,4.567,200,4.76829749491
32.741156339645386,3843,36.17,0.36,0.1573,10.76,124263.58764457703,3.617,200,3.9836190832
32.62251543998718,3844,57.16,0.19,0.157072,25.63,124296.21502661705,5.716,200,7.79990410197
32.67788052558899,3845,36.06,0.46,0.15719,10.75,124328.89794588089,3.606,200,3.93109196026
32.66170525550842,3846,7.43,0.35,0.156652,1.44,124361.56457471848,0.743,200,0.367207026077
32.68005871772766,3847,57.29,0.33,7.7843e-05,20.76,124394.24991250038,5.729,200,7.05211946864
32.67715072631836,3848,27.25,0.43,9.35831e-05,10.39,124426.93199443817,2.725,200,3.19777813489
32.687994956970215,3849,17.22,0.39,8.82308e-05,5.76,124459.62494421005,1.722,200,1.97408611768
32.644176721572876,3850,28.41,0.57,0.31378,6.15,124492.2739598751,2.841,200,2.39166239256
32.67577815055847,3851,47.07,0.52,8.63642e-05,10.81,124524.95463299751,4.707,200,3.7382376864
32.69821524620056,3852,44.54,0.22,5.13916e-05,10.62,124557.65777754784,4.454,200,2.97824847855
32.69449710845947,3853,27.78,0.42,0.15694,6.28,124590.35728573799,2.778,200,2.65759966887
32.7063684463501,3854,36.42,0.48,6.0265e-05,5.78,124623.06881737709,3.642,200,2.37593265898
32.588879108428955,3855,36.49,0.56,0.156631,10.6,124655.66285252571,3.649,200,3.26885744565
32.710766553878784,3856,26.36,0.13,0.469505,5.97,124688.37856316566,2.636,200,2.54248775808
32.596436500549316,3857,65.63,0.26,8.67202e-05,20.61,124720.97980809212,6.563,200,5.75083307009
32.68606472015381,3858,26.15,0.16,0.156746,10.9,124753.67069792747,2.615,200,3.40747193679
32.60289454460144,3859,56.78,0.61,8.94791e-05,10.86,124786.27860069275,5.678,200,3.79660848653
32.72551345825195,3860,36.23,0.43,0.000177766,6.13,124819.01003813744,3.623,200,2.45369130088
32.747047424316406,3861,37.7,0.35,0.000100859,16.17,124851.76188802719,3.77,200,5.25190822464
32.65782880783081,3862,45.65,0.16,0.156659,15.76,124884.42472624779,4.565,200,5.05472106055
32.68305063247681,3863,28.18,0.36,0.156508,10.8,124917.11259841919,2.818,200,3.229863155
32.78809142112732,3864,17.67,0.59,0.000127633,5.71,124949.90552067757,1.767,200,1.89355776252
32.64942264556885,3865,45.85,0.24,0.000127572,10.67,124982.55973029137,4.585,200,3.7311318658
33.29770374298096,3866,57.5,0.44,0.156629,11.03,125015.86226153374,5.75,200,3.86829161259
32.668500900268555,3867,65.4,0.01,6.42125e-05,20.67,125048.53557729721,6.54,200,5.90050167359
32.634183406829834,3868,65.56,0.31,0.000110024,20.83,125081.17493844032,6.556,200,5.95369498715
32.69141936302185,3869,46.91,0.51,0.000173559,16.07,125113.87117242813,4.691,200,5.00668443184
32.710673093795776,3870,38.58,0.33,6.82651e-05,10.99,125146.58655810356,3.858,200,4.07903616066
32.646381855010986,3871,17.81,0.48,0.156683,5.76,125179.23803806305,1.781,200,1.96249560509
32.6758234500885,3872,46.04,0.42,0.000167002,15.39,125211.91867637634,4.604,200,4.30751715029
32.65024924278259,3873,47.82,0.42,8.34917e-05,16.22,125244.57409644127,4.782,200,5.03288148082
32.675419330596924,3874,47.77,0.45,0.157092,11.09,125277.25441908836,4.777,200,3.20226810245
32.67752504348755,3875,36.57,0.48,6.29178e-05,10.32,125309.93675637245,3.657,200,3.1791415508
32.67429780960083,3876,37.25,0.4,0.00015295,10.92,125342.61587905884,3.725,200,3.44845255151
32.781306743621826,3877,45.75,0.11,0.15737,10.92,125375.4021499157,4.575,200,4.38977505118
32.64109516143799,3878,27.44,0.52,6.94655e-05,10.34,125408.04813170433,2.744,200,3.16698973791
32.71571183204651,3879,26.54,0.31,6.92528e-05,10.81,125440.76865506172,2.654,200,3.38459214677
32.669299602508545,3880,76.91,0.61,6.85442e-05,16.0,125473.44319438934,7.691,200,5.21776858437
32.68827223777771,3881,47.92,0.33,0.156537,10.78,125506.13641262054,4.792,200,3.80570308879
32.67224431037903,3882,16.47,0.34,0.15657,6.06,125538.81347846985,1.647,200,2.12440132743
32.95523929595947,3883,25.48,0.0,8.11619e-05,10.15,125571.77367568016,2.548,200,3.20897117469
32.693015575408936,3884,45.59,0.36,0.000111452,20.62,125604.4716873169,4.559,200,6.3554865274
32.7003653049469,3885,17.11,0.48,7.60005e-05,5.85,125637.17685770988,1.711,200,2.01597346213
32.7039692401886,3886,20.3,0.44,0.156196,6.19,125669.88577032089,2.03,200,2.10152325707
32.67021703720093,3887,35.99,0.2,0.000182542,10.4,125702.56079292297,3.599,200,3.84220366457
32.61975908279419,3888,25.06,0.11,0.156863,10.98,125735.18539047241,2.506,200,3.37978460852
32.6758337020874,3889,27.87,0.26,0.157145,10.61,125767.86618113518,2.787,200,3.24829201274
32.665767192840576,3890,47.14,0.67,8.31104e-05,15.36,125800.5366666317,4.714,200,4.74706477731
32.682905435562134,3891,26.71,0.25,0.157286,10.85,125833.22452139854,2.671,200,3.38941130582
32.68843126296997,3892,17.26,0.36,0.156807,6.42,125865.9179623127,1.726,200,2.18666504065
32.664151191711426,3893,37.44,0.4,0.156517,10.46,125898.58704781532,3.744,200,3.30317786382
32.7185742855072,3894,27.45,0.3,0.15684,6.31,125931.31050777435,2.745,200,2.55074596932
32.625943660736084,3895,28.14,0.54,0.000109567,5.9,125963.94143724442,2.814,200,2.37889554205
32.69436192512512,3896,25.74,0.14,6.88627e-05,10.76,125996.64060330391,2.574,200,4.09047967847
32.68220329284668,3897,37.47,0.26,0.314471,10.38,126029.3276898861,3.747,200,3.27857606287
32.685222864151,3898,77.34,0.8,0.00011743,10.89,126062.01808142662,7.734,200,3.25152641078
32.74479079246521,3899,36.29,0.33,0.156678,10.7,126094.76764011383,3.629,200,4.08631484347
32.694397926330566,3900,77.04,0.46,0.000170401,15.62,126127.46681833267,7.704,200,5.56967000818
32.75554537773132,3901,56.6,0.51,8.62236e-05,10.7,126160.22723937035,5.66,200,3.85893508626
32.64496994018555,3902,75.59,0.42,8.18815e-05,15.77,126192.87716174126,7.559,200,5.61071733382
32.78062725067139,3903,16.36,0.38,0.156836,5.68,126225.66294646263,1.636,200,2.03049353606
32.67849349975586,3904,45.87,0.35,8.84707e-05,15.54,126258.34670066833,4.587,200,4.89204670869
32.693681955337524,3905,66.53,0.41,0.469622,20.81,126291.04513072968,6.653,200,7.06497282373
32.628347873687744,3906,16.85,0.42,0.156512,6.08,126323.67837643623,1.685,200,2.10917163835
32.764447927474976,3907,76.99,0.37,0.000129786,21.2,126356.44774889946,7.699,200,7.28953832557
32.61924862861633,3908,56.9,0.31,0.156246,15.94,126389.07212376595,5.69,200,4.59475135345
32.75850033760071,3909,17.55,0.14,0.000113514,5.94,126421.83581757545,1.755,200,1.98280230986
32.612117767333984,3910,47.57,0.49,9.96564e-05,16.11,126454.4526746273,4.757,200,5.9504034317
32.799360513687134,3911,36.34,0.6,0.00015885,5.76,126487.25684380531,3.634,200,2.431699817
32.802961587905884,3912,28.42,0.49,0.000111816,5.84,126520.06508493423,2.842,200,2.36687050765
32.7229266166687,3913,17.62,0.33,0.000147444,6.35,126552.79286885262,1.762,200,2.24354986573
32.75401258468628,3914,15.74,0.21,8.30861e-05,5.5,126585.55218529701,1.574,200,1.92856008462
32.70441460609436,3915,27.27,0.33,8.9646e-05,10.92,126618.26174640656,2.727,200,3.4138894241
32.8457465171814,3916,8.94,0.27,0.157232,1.32,126651.1127011776,0.894,200,0.355955053342
32.6050329208374,3917,25.21,0.28,8.12019e-05,10.28,126683.72273516655,2.521,200,3.22721071515
32.68866801261902,3918,37.75,0.57,0.157419,10.86,126716.4163916111,3.775,200,3.96194712231
32.68749260902405,3919,17.5,0.32,0.000133196,6.47,126749.10909366608,1.75,200,2.26119437466
32.725497245788574,3920,46.63,0.28,0.314628,10.7,126781.83937120438,4.663,200,3.16614923843
33.44350576400757,3921,15.64,0.07,0.000111066,5.55,126815.28804206848,1.564,200,2.00126559956
32.77532649040222,3922,39.39,0.68,8.97194e-05,6.69,126848.06818223,3.939,200,2.2614086318
32.71574878692627,3923,47.42,0.6,0.157011,15.29,126880.78873038292,4.742,200,4.75209595863
32.71265530586243,3924,76.38,0.94,0.000118045,15.63,126913.50616908073,7.638,200,3.95196862336
32.82030153274536,3925,7.05,0.48,8.49742e-05,1.27,126946.33127689362,0.705,200,0.236569228768
32.85591983795166,3926,37.18,0.31,0.000152226,10.53,126979.19213294983,3.718,200,3.23714936325
32.742552042007446,3927,17.36,0.45,7.39524e-05,5.94,127011.93964028358,1.736,200,2.07144490634
32.670018434524536,3928,27.52,0.29,0.157077,11.1,127044.61482691765,2.752,200,3.48989340811
33.52631330490112,3929,28.71,0.48,0.156633,6.58,127078.14629602432,2.871,200,2.62499314285
34.02646088600159,3930,45.7,0.3,0.156662,10.73,127112.17751669884,4.57,200,4.46512037912
34.0429847240448,3931,17.59,0.46,8.96262e-05,6.21,127146.22571063042,1.759,200,2.11714170522
33.75037479400635,3932,27.5,0.43,0.000110411,5.93,127179.98094892502,2.75,200,2.47716370069
33.74341583251953,3933,27.72,0.51,0.156674,6.1,127213.7293009758,2.772,200,2.46865064357
33.684112548828125,3934,56.48,0.47,0.156923,10.84,127247.41855955124,5.648,200,4.95358819443
33.64876127243042,3935,37.75,0.64,0.000142196,11.24,127281.07231807709,3.775,200,4.5692214873
33.990614891052246,3936,42.03,0.53,0.1571,10.48,127315.06808614731,4.203,200,3.14956838313
33.47338080406189,3937,36.51,0.24,0.000120369,10.8,127348.546282053,3.651,200,3.40436616714
33.68372321128845,3938,66.09,0.17,0.156908,15.82,127382.235008955,6.609,200,5.02481930023
33.30715751647949,3939,27.21,0.28,0.156187,6.13,127415.54853057861,2.721,200,2.59984403378
32.84776282310486,3940,54.95,0.43,0.313596,20.62,127448.40113973618,5.495,200,6.32452093047
32.74966764450073,3941,18.29,0.44,0.00012276,5.8,127481.1556904316,1.829,200,1.93154575405
32.832438230514526,3942,66.5,0.44,8.1994e-05,20.62,127513.99323892593,6.65,200,6.6651841685
32.74712634086609,3943,25.12,0.36,0.156523,10.28,127546.74553537369,2.512,200,3.24914388724
32.74851655960083,3944,24.19,0.24,0.628283,5.56,127579.4991953373,2.419,200,2.43200102796
32.714526414871216,3945,16.11,0.16,8.86085e-05,6.03,127612.21853113174,1.611,200,2.12263727471
32.786153078079224,3946,47.74,0.41,9.39484e-05,10.8,127645.00939846039,4.774,200,3.63210737727
32.8179886341095,3947,27.72,0.52,9.14608e-05,5.91,127677.83221173286,2.772,200,2.39787322434
32.82946515083313,3948,58.95,0.52,0.000106658,21.62,127710.66652035713,5.895,200,6.19207436971
32.831820487976074,3949,46.68,0.51,0.00010417,10.87,127743.50315117836,4.668,200,3.72104770192
32.709346294403076,3950,80.85,0.37,0.156969,20.85,127776.21730923653,8.085,200,5.71095657487
32.7666974067688,3951,36.7,0.25,8.47522e-05,15.51,127808.98884534836,3.67,200,5.12953019291
32.74359893798828,3952,28.01,0.39,9.4529e-05,10.96,127841.73763632774,2.801,200,4.01408881317
32.82926869392395,3953,25.81,0.31,9.58668e-05,10.46,127874.57187867165,2.581,200,3.23816753736
32.72872805595398,3954,17.59,0.67,7.25877e-05,5.77,127907.30541467667,1.759,200,1.99462001394
32.652541160583496,3955,56.49,0.46,0.000160583,10.78,127939.9629034996,5.649,200,3.88707460695
32.66258645057678,3956,26.04,0.29,0.157177,10.59,127972.6306233406,2.604,200,3.26323520452
32.7175555229187,3957,41.94,0.45,5.97403e-05,10.61,128005.3530755043,4.194,200,3.8697679517
32.7079074382782,3958,25.84,0.2,5.73923e-05,5.74,128038.06583738327,2.584,200,2.40858962881
32.92647099494934,3959,37.14,0.51,0.00010981,11.0,128070.99734401703,3.714,200,3.36155975702
32.701958894729614,3960,47.83,0.29,6.47451e-05,15.61,128103.70413851738,4.783,200,4.95164629189
32.859400510787964,3961,27.27,0.29,6.50351e-05,10.74,128136.56852960587,2.727,200,3.34720495339
32.80506682395935,3962,26.51,0.27,0.157386,10.62,128169.37839484215,2.651,200,3.30053465366
32.8597412109375,3963,37.05,0.33,9.0956e-05,10.75,128202.2433025837,3.705,200,3.37093829668
32.721810817718506,3964,42.5,0.19,9.24978e-05,10.81,128234.97008800507,4.25,200,3.24552307032
32.72780156135559,3965,17.8,0.53,0.15686,5.83,128267.70286297798,1.78,200,1.9877072219
32.775222301483154,3966,48.18,0.56,0.000123299,11.12,128300.48288559914,4.818,200,3.83661778133
32.733250856399536,3967,8.49,0.44,0.000139897,1.21,128333.22125506401,0.849,200,0.243246788262
32.700103998184204,3968,17.2,0.35,0.156484,6.27,128365.92628097534,1.72,200,2.27081483173
32.66126894950867,3969,45.41,0.41,0.236352,10.63,128398.5927286148,4.541,200,2.96723254903
32.73497700691223,3970,38.24,0.71,8.27617e-05,6.09,128431.3362300396,3.824,200,2.39994249931
32.67468070983887,3971,26.99,0.13,6.98646e-05,11.39,128464.01604294777,2.699,200,4.33625056933
32.77983736991882,3972,26.17,0.14,8.15849e-05,10.71,128496.80083203316,2.617,200,3.31906929726
32.72740125656128,3973,45.52,0.22,0.157127,10.46,128529.53302550316,4.552,200,3.77079248965
32.8190643787384,3974,54.51,0.26,0.000109165,15.53,128562.35687303543,5.451,200,5.45944035593
32.66716194152832,3975,27.39,0.23,0.156793,10.53,128595.02919840813,2.739,200,3.37355139282
33.41241908073425,3976,16.75,0.29,0.157019,5.22,128628.44676423073,1.675,200,1.81082992023
32.796712160110474,3977,16.14,0.4,0.158176,5.52,128661.24849271774,1.614,200,1.9395267464
32.730175495147705,3978,38.09,0.5,7.45799e-05,10.89,128693.98381900787,3.809,200,3.46451280846
32.84665012359619,3979,17.4,0.35,0.000165053,5.85,128726.835449934,1.74,200,2.02538885155
32.75758695602417,3980,65.94,0.37,0.000109238,15.27,128759.5978038311,6.594,200,4.85477332118
32.75612235069275,3981,25.21,0.1,7.70377e-05,5.58,128792.35887384415,2.521,200,2.37373734857
32.68482446670532,3982,36.77,0.34,0.000124752,6.18,128825.04864144325,3.677,200,2.53594183687
32.75535464286804,3983,67.34,0.66,8.34816e-05,15.73,128857.80914664268,6.734,200,4.8971608101
32.70813822746277,3984,56.04,0.35,0.316063,15.57,128890.52226734161,5.604,200,4.90135124226
32.77594757080078,3985,46.47,0.32,0.157586,11.15,128923.30346441269,4.647,200,3.88056452079
32.75209021568298,3986,38.77,0.47,9.89308e-05,11.05,128956.06053876877,3.877,200,3.44742527113
32.77616477012634,3987,48.11,0.46,0.000114195,15.94,128988.84197735786,4.811,200,5.02049290409
32.7043936252594,3988,46.8,0.32,9.64168e-05,10.93,129021.5514819622,4.68,200,4.47924547217
32.92757749557495,3989,36.48,0.45,0.156422,6.15,129054.48418092728,3.648,200,2.42374833677
32.732553482055664,3990,27.15,0.27,0.000135034,5.69,129087.22148323059,2.715,200,2.33210312808
32.77479600906372,3991,37.13,0.42,0.00012075,10.95,129120.00124502182,3.713,200,4.035334063
32.821749448776245,3992,17.26,0.47,0.157107,5.77,129152.82786083221,1.726,200,2.01622022607
32.867767572402954,3993,46.34,0.31,9.48549e-05,15.78,129185.70062971115,4.634,200,4.99449937431
32.92896604537964,3994,37.59,0.33,0.157085,10.57,129218.63448524475,3.759,200,3.32051637551
32.680999517440796,3995,37.75,0.29,7.52866e-05,6.01,129251.32030129433,3.775,200,2.56770422752
32.774178981781006,3996,27.68,0.28,0.000189768,11.02,129284.09981322289,2.768,200,3.41849323533
32.69396233558655,3997,36.75,0.46,6.73641e-05,10.72,129316.79880905151,3.675,200,3.98455329993
32.74486994743347,3998,77.25,0.82,9.2864e-05,21.22,129349.54859447479,7.725,200,5.62670285336
32.782066345214844,3999,7.55,0.27,0.314023,1.22,129382.33560013771,0.755,200,0.329552727192
32.90712261199951,4000,26.99,0.28,0.315065,10.67,129415.24762916565,2.699,200,3.33425388955
32.7309684753418,4001,17.45,0.42,9.96075e-05,5.7,129447.98341608047,1.745,200,1.97577959297
32.8318989276886,4002,37.44,0.47,7.71696e-05,6.14,129480.82030844688,3.744,200,2.46269851992
32.722018241882324,4003,67.52,0.36,0.156412,16.11,129513.54726934433,6.752,200,5.53356991462
32.760958671569824,4004,27.52,0.39,0.156844,10.41,129546.31314897537,2.752,200,3.2268957219
32.860323429107666,4005,36.5,0.4,0.156705,5.91,129579.1785056591,3.65,200,2.46203574304
32.71796751022339,4006,57.2,0.24,7.98388e-05,10.74,129611.90145874023,5.72,200,3.86256909323
32.85308837890625,4007,26.35,0.29,0.000109857,10.5,129644.75970101357,2.635,200,3.28907357777
32.67718005180359,4008,46.69,0.36,0.156954,11.31,129677.44200015068,4.669,200,4.60588417136
32.82134175300598,4009,55.47,0.25,8.36257e-05,15.62,129710.26849246025,5.547,200,4.98074703232
32.7288134098053,4010,48.46,0.31,0.00010951,11.39,129743.00206804276,4.846,200,3.89785376842
32.781384229660034,4011,27.4,0.18,0.000109249,10.84,129775.78831720352,2.74,200,3.99501689608
32.703651666641235,4012,36.82,0.3,0.470506,10.81,129808.49678659439,3.682,200,4.05228034568
32.82120990753174,4013,75.94,0.39,0.000132512,15.29,129841.32274866104,7.594,200,4.03104750654
32.71378183364868,4014,75.95,0.43,9.09821e-05,25.52,129874.04153871536,7.595,200,8.91599377523
32.822006940841675,4015,47.11,0.49,0.31467,10.68,129906.86855649948,4.711,200,3.71347397998
32.70364022254944,4016,36.5,0.09,0.157439,16.07,129939.57700872421,3.65,200,4.74829653665
32.88463735580444,4017,57.0,0.5,0.157151,11.07,129972.46667957306,5.7,200,5.04176358034
32.741639852523804,4018,51.74,0.61,0.157644,15.61,130005.2132487297,5.174,200,4.03647172664
32.847702741622925,4019,55.83,0.57,0.000109018,10.62,130038.06591129303,5.583,200,3.76371106755
32.82431602478027,4020,26.69,0.47,0.000144284,5.63,130070.89493513107,2.669,200,2.32564593178
32.75282573699951,4021,36.76,0.4,8.76964e-05,5.95,130103.65268349648,3.676,200,2.47410266561
32.834949016571045,4022,27.5,0.46,0.312485,10.75,130136.49243378639,2.75,200,3.99913490645
32.73743557929993,4023,45.91,0.16,0.000110744,10.57,130169.235029459,4.591,200,3.88812152588
32.796632289886475,4024,28.47,0.63,0.000160682,11.04,130202.03664302826,2.847,200,4.01560219643
32.700010776519775,4025,77.55,0.45,6.53621e-05,26.24,130234.74157524109,7.755,200,8.62639119215
32.87589120864868,4026,37.09,0.41,0.000108885,6.01,130267.62240457535,3.709,200,2.52777154822
32.70013999938965,4027,36.45,0.38,0.000148869,5.98,130300.32772946358,3.645,200,2.41734668593
32.78229522705078,4028,27.54,0.52,8.96472e-05,6.19,130333.11491847038,2.754,200,2.54848268583
32.78215479850769,4029,38.05,0.58,5.65826e-05,11.14,130365.90222716331,3.805,200,4.09672613193
33.54894399642944,4030,25.63,0.44,0.157282,10.79,130399.45688533783,2.563,200,4.04729304598
32.7246196269989,4031,90.15,0.23,8.73695e-05,20.7,130432.18645596504,9.015,200,6.76803405724
32.76481580734253,4032,17.8,0.49,8.89325e-05,5.94,130464.95610308647,1.78,200,2.01829135657
32.81315732002258,4033,75.1,0.71,9.40046e-05,15.36,130497.77406406403,7.51,200,4.38653621893
32.694554805755615,4034,27.06,0.44,8.01276e-05,5.65,130530.47353506088,2.706,200,2.31613557462
32.85830235481262,4035,17.39,0.45,0.157031,5.42,130563.33675003052,1.739,200,1.82871785686
32.67745089530945,4036,46.82,0.43,0.157029,6.27,130596.0190114975,4.682,200,2.07943165312
32.74837875366211,4037,36.22,0.28,0.15715,10.96,130628.77229070663,3.622,200,3.433015584
32.75263047218323,4038,46.56,0.38,0.313531,10.31,130661.5298743248,4.656,200,2.96389001145
32.80810046195984,4039,46.39,0.29,8.07525e-05,11.0,130694.3428080082,4.639,200,4.40555887488
32.762632608413696,4040,28.15,0.58,0.000154568,6.13,130727.11023139954,2.815,200,2.52087385642
32.80772113800049,4041,16.61,0.34,0.157036,5.7,130759.92318415642,1.661,200,1.94707704008
32.71280908584595,4042,56.4,0.5,0.000111967,15.87,130792.64112710953,5.64,200,5.05103949697
32.74354529380798,4043,16.35,0.29,9.39354e-05,5.4,130825.38952112198,1.635,200,1.86537529736
32.77316331863403,4044,27.34,0.36,8.59974e-05,6.01,130858.1676428318,2.734,200,2.59577040587
32.775227785110474,4045,25.74,0.26,0.000101467,10.99,130890.9481189251,2.574,200,3.50395833309
